Date,Category,Transaction Type,Amount_IDR,Macro_Category
2018-07-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-07-05,Groceries,Expense,629987.25,Food & Beverage
2018-07-05,Shopping,Expense,3022799.84,Lifestyle & Entertainment
2018-07-06,Movies & Dvds,Expense,91259.17,Lifestyle & Entertainment
2018-07-06,Paycheck,Income,28474000.0,Income & Rewards
2018-07-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-07-10,Groceries,Expense,76737.43,Food & Beverage
2018-07-10,Utilities,Expense,427110.0,Housing & Utilities
2018-07-11,Mobile Phone,Expense,1273642.02,Housing & Utilities
2018-07-14,Gas & Fuel,Expense,477081.87,Transportation
2018-07-15,Gas & Fuel,Expense,515948.88,Transportation
2018-07-17,Fast Food,Expense,216829.51,Food & Beverage
2018-07-17,Utilities,Expense,498295.0,Housing & Utilities
2018-07-17,Utilities,Expense,854220.0,Housing & Utilities
2018-07-18,Alcohol & Bars,Expense,406323.98,Food & Beverage
2018-07-18,Auto Insurance,Expense,1067775.0,Transportation
2018-07-20,Paycheck,Income,28474000.0,Income & Rewards
2018-07-21,Groceries,Expense,411876.41,Food & Beverage
2018-07-21,Haircut,Expense,427110.0,Health & Personal Care
2018-07-23,Fast Food,Expense,136390.46,Food & Beverage
2018-07-24,Restaurants,Expense,378561.83,Food & Beverage
2018-07-25,Internet,Expense,1067632.63,Housing & Utilities
2018-07-26,Gas & Fuel,Expense,479359.79000000004,Transportation
2018-07-28,Groceries,Expense,108343.57,Food & Beverage
2018-07-30,Restaurants,Expense,489468.06000000006,Food & Beverage
2018-07-31,Alcohol & Bars,Expense,93964.2,Food & Beverage
2018-08-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-08-02,Gas & Fuel,Expense,575744.2799999999,Transportation
2018-08-02,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-08-03,Groceries,Expense,89265.98999999999,Food & Beverage
2018-08-03,Paycheck,Income,28474000.0,Income & Rewards
2018-08-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-08-06,Shopping,Expense,1088703.39,Lifestyle & Entertainment
2018-08-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-08-09,Utilities,Expense,427110.0,Housing & Utilities
2018-08-10,Mobile Phone,Expense,1272787.8,Housing & Utilities
2018-08-11,Fast Food,Expense,194619.79,Food & Beverage
2018-08-11,Gas & Fuel,Expense,479217.4199999999,Transportation
2018-08-15,Gas & Fuel,Expense,584713.59,Transportation
2018-08-15,Groceries,Expense,80296.68,Food & Beverage
2018-08-15,Utilities,Expense,854220.0,Housing & Utilities
2018-08-16,Utilities,Expense,498295.0,Housing & Utilities
2018-08-17,Paycheck,Income,28474000.0,Income & Rewards
2018-08-17,Shopping,Expense,213270.26,Lifestyle & Entertainment
2018-08-18,Shopping,Expense,334142.38999999996,Lifestyle & Entertainment
2018-08-20,Auto Insurance,Expense,1067775.0,Transportation
2018-08-24,Restaurants,Expense,602367.4700000001,Food & Beverage
2018-08-27,Internet,Expense,1067632.63,Housing & Utilities
2018-08-30,Gas & Fuel,Expense,507549.05,Transportation
2018-08-31,Groceries,Expense,165718.68000000002,Food & Beverage
2018-08-31,Paycheck,Income,28474000.0,Income & Rewards
2018-09-01,Alcohol & Bars,Expense,674833.7999999999,Food & Beverage
2018-09-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-09-02,Shopping,Expense,1563649.71,Lifestyle & Entertainment
2018-09-04,Mortgage & Rent,Expense,17759803.28,Housing & Utilities
2018-09-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-09-07,Utilities,Expense,427110.0,Housing & Utilities
2018-09-09,Alcohol & Bars,Expense,256266.0,Food & Beverage
2018-09-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-09-11,Gas & Fuel,Expense,553249.82,Transportation
2018-09-11,Groceries,Expense,112045.19,Food & Beverage
2018-09-12,Groceries,Expense,671416.9199999999,Food & Beverage
2018-09-12,Mobile Phone,Expense,1272787.8,Housing & Utilities
2018-09-13,Groceries,Expense,80296.68,Food & Beverage
2018-09-14,Paycheck,Income,28474000.0,Income & Rewards
2018-09-17,Groceries,Expense,144790.29,Food & Beverage
2018-09-17,Groceries,Expense,125285.6,Food & Beverage
2018-09-17,Utilities,Expense,498295.0,Housing & Utilities
2018-09-18,Groceries,Expense,61503.840000000004,Food & Beverage
2018-09-18,Utilities,Expense,854220.0,Housing & Utilities
2018-09-19,Auto Insurance,Expense,1067775.0,Transportation
2018-09-19,Haircut,Expense,427110.0,Health & Personal Care
2018-09-20,Shopping,Expense,674549.06,Lifestyle & Entertainment
2018-09-22,Home Improvement,Expense,988047.8,Housing & Utilities
2018-09-22,Home Improvement,Expense,97238.71,Housing & Utilities
2018-09-25,Internet,Expense,1067632.63,Housing & Utilities
2018-09-25,Restaurants,Expense,692487.68,Food & Beverage
2018-09-26,Coffee Shops,Expense,71185.0,Food & Beverage
2018-09-26,Gas & Fuel,Expense,541006.0,Transportation
2018-09-27,Gas & Fuel,Expense,579588.27,Transportation
2018-09-28,Groceries,Expense,190206.31999999998,Food & Beverage
2018-09-28,Paycheck,Income,28474000.0,Income & Rewards
2018-09-29,Restaurants,Expense,331152.62,Food & Beverage
2018-09-29,Restaurants,Expense,664867.9,Food & Beverage
2018-10-01,Coffee Shops,Expense,42711.0,Food & Beverage
2018-10-01,Groceries,Expense,222951.42,Food & Beverage
2018-10-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-10-02,Mortgage & Rent,Expense,17215095.66,Housing & Utilities
2018-10-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-10-06,Restaurants,Expense,384399.0,Food & Beverage
2018-10-08,Gas & Fuel,Expense,541860.2200000001,Transportation
2018-10-08,Home Improvement,Expense,1148214.05,Housing & Utilities
2018-10-08,Home Improvement,Expense,444194.39999999997,Housing & Utilities
2018-10-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-10-09,Shopping,Expense,284455.26,Lifestyle & Entertainment
2018-10-09,Utilities,Expense,427110.0,Housing & Utilities
2018-10-10,Groceries,Expense,764242.16,Food & Beverage
2018-10-11,Mobile Phone,Expense,1272787.8,Housing & Utilities
2018-10-12,Paycheck,Income,28474000.0,Income & Rewards
2018-10-16,Utilities,Expense,854220.0,Housing & Utilities
2018-10-17,Utilities,Expense,498295.0,Housing & Utilities
2018-10-18,Auto Insurance,Expense,1067775.0,Transportation
2018-10-18,Groceries,Expense,477651.35,Food & Beverage
2018-10-18,Home Improvement,Expense,644081.88,Housing & Utilities
2018-10-18,Restaurants,Expense,113896.0,Food & Beverage
2018-10-22,Gas & Fuel,Expense,493454.4199999999,Transportation
2018-10-23,Groceries,Expense,107774.09000000001,Food & Beverage
2018-10-25,Internet,Expense,1067632.63,Housing & Utilities
2018-10-25,Shopping,Expense,426825.26,Lifestyle & Entertainment
2018-10-26,Paycheck,Income,28474000.0,Income & Rewards
2018-10-27,Restaurants,Expense,361619.8,Food & Beverage
2018-10-28,Alcohol & Bars,Expense,180952.27000000002,Food & Beverage
2018-10-28,Food & Dining,Expense,209995.75,Food & Beverage
2018-10-28,Groceries,Expense,1316780.13,Food & Beverage
2018-10-28,Restaurants,Expense,768798.0,Food & Beverage
2018-10-31,Groceries,Expense,80296.68,Food & Beverage
2018-11-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-11-02,Mortgage & Rent,Expense,17215095.66,Housing & Utilities
2018-11-03,Fast Food,Expense,336847.42,Food & Beverage
2018-11-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-11-05,Gas & Fuel,Expense,519792.87,Transportation
2018-11-06,Shopping,Expense,768086.15,Lifestyle & Entertainment
2018-11-06,Utilities,Expense,427110.0,Housing & Utilities
2018-11-08,Groceries,Expense,80296.68,Food & Beverage
2018-11-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-11-09,Paycheck,Income,28474000.0,Income & Rewards
2018-11-10,Alcohol & Bars,Expense,384399.0,Food & Beverage
2018-11-10,Fast Food,Expense,202023.03,Food & Beverage
2018-11-10,Groceries,Expense,347382.8,Food & Beverage
2018-11-12,Groceries,Expense,144932.66,Food & Beverage
2018-11-12,Restaurants,Expense,317912.20999999996,Food & Beverage
2018-11-13,Groceries,Expense,68337.59999999999,Food & Beverage
2018-11-13,Groceries,Expense,532890.91,Food & Beverage
2018-11-13,Groceries,Expense,144505.55000000002,Food & Beverage
2018-11-13,Mobile Phone,Expense,1274780.98,Housing & Utilities
2018-11-14,Utilities,Expense,854220.0,Housing & Utilities
2018-11-16,Utilities,Expense,498295.0,Housing & Utilities
2018-11-17,Alcohol & Bars,Expense,324603.60000000003,Food & Beverage
2018-11-17,Home Improvement,Expense,220246.39,Housing & Utilities
2018-11-17,Home Improvement,Expense,91116.8,Housing & Utilities
2018-11-17,Restaurants,Expense,331152.62,Food & Beverage
2018-11-19,Alcohol & Bars,Expense,284740.0,Food & Beverage
2018-11-19,Gas & Fuel,Expense,415008.55,Transportation
2018-11-19,Home Improvement,Expense,142654.74,Housing & Utilities
2018-11-20,Auto Insurance,Expense,1067775.0,Transportation
2018-11-21,Groceries,Expense,80296.68,Food & Beverage
2018-11-21,Home Improvement,Expense,532606.1699999999,Housing & Utilities
2018-11-23,Paycheck,Income,28474000.0,Income & Rewards
2018-11-26,Alcohol & Bars,Expense,239181.6,Food & Beverage
2018-11-26,Internet,Expense,1067632.63,Housing & Utilities
2018-11-27,Movies & Dvds,Expense,242029.0,Lifestyle & Entertainment
2018-11-27,Restaurants,Expense,404330.8,Food & Beverage
2018-11-30,Groceries,Expense,89265.98999999999,Food & Beverage
2018-12-01,Groceries,Expense,80296.68,Food & Beverage
2018-12-01,Restaurants,Expense,113896.0,Food & Beverage
2018-12-01,Shopping,Expense,186931.81,Lifestyle & Entertainment
2018-12-03,Gas & Fuel,Expense,427537.11000000004,Transportation
2018-12-03,Groceries,Expense,2109211.5500000003,Food & Beverage
2018-12-03,Mortgage & Rent,Expense,17215095.66,Housing & Utilities
2018-12-04,Coffee Shops,Expense,42711.0,Food & Beverage
2018-12-04,Fast Food,Expense,293994.05,Food & Beverage
2018-12-04,Movies & Dvds,Expense,167427.12,Lifestyle & Entertainment
2018-12-06,Groceries,Expense,304387.06,Food & Beverage
2018-12-06,Groceries,Expense,191914.76,Food & Beverage
2018-12-06,Utilities,Expense,569480.0,Housing & Utilities
2018-12-07,Haircut,Expense,427110.0,Health & Personal Care
2018-12-07,Paycheck,Income,28474000.0,Income & Rewards
2018-12-08,Groceries,Expense,179955.68000000002,Food & Beverage
2018-12-09,Music,Expense,152193.53,Lifestyle & Entertainment
2018-12-11,Restaurants,Expense,146498.72999999998,Food & Beverage
2018-12-12,Mobile Phone,Expense,1274780.98,Housing & Utilities
2018-12-13,Restaurants,Expense,384399.0,Food & Beverage
2018-12-14,Groceries,Expense,304529.43,Food & Beverage
2018-12-14,Home Improvement,Expense,243452.7,Housing & Utilities
2018-12-14,Utilities,Expense,854220.0,Housing & Utilities
2018-12-17,Food & Dining,Expense,896931.0,Food & Beverage
2018-12-17,Gas & Fuel,Expense,284882.37,Transportation
2018-12-17,Utilities,Expense,498295.0,Housing & Utilities
2018-12-18,Coffee Shops,Expense,42711.0,Food & Beverage
2018-12-18,Restaurants,Expense,804675.24,Food & Beverage
2018-12-18,Shopping,Expense,711707.63,Lifestyle & Entertainment
2018-12-18,Shopping,Expense,593967.64,Lifestyle & Entertainment
2018-12-18,Shopping,Expense,345959.10000000003,Lifestyle & Entertainment
2018-12-19,Auto Insurance,Expense,1067775.0,Transportation
2018-12-19,Shopping,Expense,612333.37,Lifestyle & Entertainment
2018-12-20,Gas & Fuel,Expense,432520.06,Transportation
2018-12-21,Paycheck,Income,28474000.0,Income & Rewards
2018-12-22,Fast Food,Expense,304387.06,Food & Beverage
2018-12-22,Home Improvement,Expense,315207.18,Housing & Utilities
2018-12-23,Home Improvement,Expense,398636.0,Housing & Utilities
2018-12-24,Home Improvement,Expense,546700.7999999999,Housing & Utilities
2018-12-26,Fast Food,Expense,798268.59,Food & Beverage
2018-12-26,Gas & Fuel,Expense,462275.38999999996,Transportation
2018-12-26,Gas & Fuel,Expense,106492.76000000001,Transportation
2018-12-26,Internet,Expense,1081869.63,Housing & Utilities
2018-12-26,Shopping,Expense,640522.63,Lifestyle & Entertainment
2018-12-28,Alcohol & Bars,Expense,170844.0,Food & Beverage
2018-12-29,Alcohol & Bars,Expense,199318.0,Food & Beverage
2018-12-29,Groceries,Expense,783604.48,Food & Beverage
2019-01-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-01-03,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-01-03,Shopping,Expense,590031.5,Lifestyle & Entertainment
2019-01-04,Paycheck,Income,28030000.0,Income & Rewards
2019-01-05,Restaurants,Expense,329212.35,Food & Beverage
2019-01-08,Utilities,Expense,630675.0,Housing & Utilities
2019-01-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-01-10,Groceries,Expense,823941.85,Food & Beverage
2019-01-10,Haircut,Expense,420450.0,Health & Personal Care
2019-01-10,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-01-14,Gas & Fuel,Expense,405313.80000000005,Transportation
2019-01-15,Groceries,Expense,84930.9,Food & Beverage
2019-01-16,Utilities,Expense,490525.0,Housing & Utilities
2019-01-16,Utilities,Expense,840900.0,Housing & Utilities
2019-01-18,Auto Insurance,Expense,1051125.0,Transportation
2019-01-18,Paycheck,Income,28030000.0,Income & Rewards
2019-01-24,Groceries,Expense,295155.89999999997,Food & Beverage
2019-01-24,Shopping,Expense,163975.5,Lifestyle & Entertainment
2019-01-24,Shopping,Expense,59003.15,Lifestyle & Entertainment
2019-01-25,Internet,Expense,1051125.0,Housing & Utilities
2019-01-31,Gas & Fuel,Expense,438949.8,Transportation
2019-02-01,Paycheck,Income,28030000.0,Income & Rewards
2019-02-01,Restaurants,Expense,132722.05000000002,Food & Beverage
2019-02-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-02-04,Home Improvement,Expense,1218884.55,Housing & Utilities
2019-02-04,Television,Expense,164816.4,Lifestyle & Entertainment
2019-02-05,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-02-07,Utilities,Expense,910975.0,Housing & Utilities
2019-02-08,Coffee Shops,Expense,42045.0,Food & Beverage
2019-02-08,Restaurants,Expense,384992.05,Food & Beverage
2019-02-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-02-11,Coffee Shops,Expense,42045.0,Food & Beverage
2019-02-11,Gas & Fuel,Expense,336500.15,Transportation
2019-02-12,Groceries,Expense,428018.1,Food & Beverage
2019-02-12,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-02-13,Groceries,Expense,115063.15000000001,Food & Beverage
2019-02-15,Groceries,Expense,64328.85,Food & Beverage
2019-02-15,Paycheck,Income,28030000.0,Income & Rewards
2019-02-15,Utilities,Expense,840900.0,Housing & Utilities
2019-02-16,Alcohol & Bars,Expense,112120.0,Food & Beverage
2019-02-16,Restaurants,Expense,458991.25,Food & Beverage
2019-02-16,Shopping,Expense,524861.75,Lifestyle & Entertainment
2019-02-19,Utilities,Expense,490525.0,Housing & Utilities
2019-02-20,Auto Insurance,Expense,1051125.0,Transportation
2019-02-20,Haircut,Expense,420450.0,Health & Personal Care
2019-02-21,Groceries,Expense,658144.4,Food & Beverage
2019-02-25,Gas & Fuel,Expense,473706.99999999994,Transportation
2019-02-25,Internet,Expense,1051125.0,Housing & Utilities
2019-02-27,Restaurants,Expense,361166.55,Food & Beverage
2019-02-28,Groceries,Expense,449461.05,Food & Beverage
2019-03-01,Paycheck,Income,28030000.0,Income & Rewards
2019-03-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-03-04,Groceries,Expense,1289940.6,Food & Beverage
2019-03-04,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-03-04,Television,Expense,164816.4,Lifestyle & Entertainment
2019-03-05,Restaurants,Expense,98105.0,Food & Beverage
2019-03-08,Gas & Fuel,Expense,477631.19999999995,Transportation
2019-03-08,Shopping,Expense,380787.55000000005,Lifestyle & Entertainment
2019-03-08,Utilities,Expense,686735.0,Housing & Utilities
2019-03-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-03-12,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-03-12,Restaurants,Expense,42325.3,Food & Beverage
2019-03-14,Restaurants,Expense,112120.0,Food & Beverage
2019-03-15,Paycheck,Income,28030000.0,Income & Rewards
2019-03-15,Utilities,Expense,840900.0,Housing & Utilities
2019-03-18,Electronics & Software,Expense,4498674.850000001,Lifestyle & Entertainment
2019-03-18,Groceries,Expense,227463.45,Food & Beverage
2019-03-19,Shopping,Expense,193967.6,Lifestyle & Entertainment
2019-03-19,Utilities,Expense,490525.0,Housing & Utilities
2019-03-20,Auto Insurance,Expense,1051125.0,Transportation
2019-03-22,Gas & Fuel,Expense,525702.65,Transportation
2019-03-23,Coffee Shops,Expense,72878.0,Food & Beverage
2019-03-25,Internet,Expense,1051125.0,Housing & Utilities
2019-03-26,Shopping,Expense,224800.59999999998,Lifestyle & Entertainment
2019-03-27,Alcohol & Bars,Expense,695564.4500000001,Food & Beverage
2019-03-27,Groceries,Expense,62506.9,Food & Beverage
2019-03-29,Paycheck,Income,28030000.0,Income & Rewards
2019-03-30,Coffee Shops,Expense,179952.6,Food & Beverage
2019-04-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-04-02,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-04-04,Groceries,Expense,79044.59999999999,Food & Beverage
2019-04-04,Shopping,Expense,503138.5,Lifestyle & Entertainment
2019-04-04,Television,Expense,164816.4,Lifestyle & Entertainment
2019-04-06,Shopping,Expense,385973.1,Lifestyle & Entertainment
2019-04-08,Utilities,Expense,420450.0,Housing & Utilities
2019-04-09,Groceries,Expense,149960.5,Food & Beverage
2019-04-09,Haircut,Expense,420450.0,Health & Personal Care
2019-04-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-04-10,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-04-12,Electronics & Software,Expense,629693.95,Lifestyle & Entertainment
2019-04-12,Groceries,Expense,579380.1000000001,Food & Beverage
2019-04-12,Paycheck,Income,28030000.0,Income & Rewards
2019-04-13,Gas & Fuel,Expense,545744.1,Transportation
2019-04-13,Groceries,Expense,236433.05000000002,Food & Beverage
2019-04-13,Restaurants,Expense,289269.60000000003,Food & Beverage
2019-04-15,Utilities,Expense,840900.0,Housing & Utilities
2019-04-16,Utilities,Expense,490525.0,Housing & Utilities
2019-04-18,Auto Insurance,Expense,1051125.0,Transportation
2019-04-19,Groceries,Expense,152623.35,Food & Beverage
2019-04-22,Alcohol & Bars,Expense,201816.0,Food & Beverage
2019-04-22,Restaurants,Expense,904247.7999999999,Food & Beverage
2019-04-23,Home Improvement,Expense,414283.39999999997,Housing & Utilities
2019-04-25,Internet,Expense,1051125.0,Housing & Utilities
2019-04-26,Paycheck,Income,28030000.0,Income & Rewards
2019-04-27,Alcohol & Bars,Expense,560600.0,Food & Beverage
2019-04-27,Restaurants,Expense,206581.1,Food & Beverage
2019-04-29,Groceries,Expense,79044.59999999999,Food & Beverage
2019-04-30,Gas & Fuel,Expense,547706.2,Transportation
2019-05-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-05-02,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-05-04,Television,Expense,194808.5,Lifestyle & Entertainment
2019-05-06,Shopping,Expense,237414.1,Lifestyle & Entertainment
2019-05-07,Shopping,Expense,540418.4,Lifestyle & Entertainment
2019-05-09,Electronics & Software,Expense,4648635.35,Lifestyle & Entertainment
2019-05-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-05-09,Shopping,Expense,44848.0,Lifestyle & Entertainment
2019-05-09,Utilities,Expense,420450.0,Housing & Utilities
2019-05-10,Electronics & Software,Expense,299780.85000000003,Lifestyle & Entertainment
2019-05-10,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-05-10,Paycheck,Income,28030000.0,Income & Rewards
2019-05-13,Gas & Fuel,Expense,493888.60000000003,Transportation
2019-05-13,Restaurants,Expense,1376132.8499999999,Food & Beverage
2019-05-13,Restaurants,Expense,323886.64999999997,Food & Beverage
2019-05-14,Groceries,Expense,28310.3,Food & Beverage
2019-05-15,Utilities,Expense,840900.0,Housing & Utilities
2019-05-17,Utilities,Expense,490525.0,Housing & Utilities
2019-05-20,Auto Insurance,Expense,1051125.0,Transportation
2019-05-20,Restaurants,Expense,455907.95,Food & Beverage
2019-05-24,Home Improvement,Expense,391859.4,Housing & Utilities
2019-05-24,Paycheck,Income,28030000.0,Income & Rewards
2019-05-24,Restaurants,Expense,112120.0,Food & Beverage
2019-05-25,Gas & Fuel,Expense,515191.39999999997,Transportation
2019-05-25,Home Improvement,Expense,434324.85,Housing & Utilities
2019-05-27,Restaurants,Expense,481134.94999999995,Food & Beverage
2019-05-30,Internet,Expense,1051125.0,Housing & Utilities
2019-05-30,Restaurants,Expense,488002.3,Food & Beverage
2019-06-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-06-03,Coffee Shops,Expense,38541.25,Food & Beverage
2019-06-03,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-06-04,Haircut,Expense,420450.0,Health & Personal Care
2019-06-04,Television,Expense,194808.5,Lifestyle & Entertainment
2019-06-05,Groceries,Expense,322345.0,Food & Beverage
2019-06-05,Restaurants,Expense,325708.6,Food & Beverage
2019-06-06,Coffee Shops,Expense,52556.25,Food & Beverage
2019-06-06,Groceries,Expense,79044.59999999999,Food & Beverage
2019-06-07,Paycheck,Income,28030000.0,Income & Rewards
2019-06-07,Utilities,Expense,420450.0,Housing & Utilities
2019-06-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-06-12,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-06-14,Groceries,Expense,149820.35,Food & Beverage
2019-06-15,Gas & Fuel,Expense,464737.39999999997,Transportation
2019-06-17,Utilities,Expense,490525.0,Housing & Utilities
2019-06-17,Utilities,Expense,840900.0,Housing & Utilities
2019-06-18,Alcohol & Bars,Expense,210225.0,Food & Beverage
2019-06-18,Gas & Fuel,Expense,586247.45,Transportation
2019-06-19,Auto Insurance,Expense,1051125.0,Transportation
2019-06-20,Home Improvement,Expense,128938000.0,Housing & Utilities
2019-06-21,Paycheck,Income,28030000.0,Income & Rewards
2019-06-24,Alcohol & Bars,Expense,210225.0,Food & Beverage
2019-06-28,Gas & Fuel,Expense,429419.60000000003,Transportation
2019-06-30,Internet,Expense,1051125.0,Housing & Utilities
2019-07-01,Coffee Shops,Expense,98105.0,Food & Beverage
2019-07-01,Groceries,Expense,1394072.05,Food & Beverage
2019-07-01,Restaurants,Expense,349954.55,Food & Beverage
2019-07-01,Restaurants,Expense,336360.0,Food & Beverage
2019-07-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-07-02,Home Improvement,Expense,3222048.5,Housing & Utilities
2019-07-02,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-07-04,Television,Expense,194808.5,Lifestyle & Entertainment
2019-07-05,Alcohol & Bars,Expense,266285.0,Food & Beverage
2019-07-05,Paycheck,Income,31533750.0,Income & Rewards
2019-07-06,Groceries,Expense,1303114.7,Food & Beverage
2019-07-06,Restaurants,Expense,325988.9,Food & Beverage
2019-07-07,Home Improvement,Expense,1445507.1,Housing & Utilities
2019-07-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-07-10,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-07-10,Utilities,Expense,420450.0,Housing & Utilities
2019-07-15,Groceries,Expense,1221267.1,Food & Beverage
2019-07-16,Shopping,Expense,1261209.8499999999,Lifestyle & Entertainment
2019-07-16,Utilities,Expense,840900.0,Housing & Utilities
2019-07-17,Utilities,Expense,490525.0,Housing & Utilities
2019-07-18,Auto Insurance,Expense,1051125.0,Transportation
2019-07-18,Gas & Fuel,Expense,510426.30000000005,Transportation
2019-07-18,Groceries,Expense,418067.44999999995,Food & Beverage
2019-07-18,Restaurants,Expense,123612.3,Food & Beverage
2019-07-19,Paycheck,Income,31533750.0,Income & Rewards
2019-07-19,Restaurants,Expense,392420.0,Food & Beverage
2019-07-22,Restaurants,Expense,373780.05000000005,Food & Beverage
2019-07-24,Coffee Shops,Expense,35037.5,Food & Beverage
2019-07-27,Haircut,Expense,420450.0,Health & Personal Care
2019-07-28,Home Improvement,Expense,621004.65,Housing & Utilities
2019-07-29,Groceries,Expense,74980.25,Food & Beverage
2019-07-29,Restaurants,Expense,629553.8,Food & Beverage
2019-07-30,Groceries,Expense,221016.55,Food & Beverage
2019-07-30,Internet,Expense,1051125.0,Housing & Utilities
2019-08-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-08-02,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-08-02,Paycheck,Income,31533750.0,Income & Rewards
2019-08-03,Gas & Fuel,Expense,509585.39999999997,Transportation
2019-08-03,Groceries,Expense,55499.4,Food & Beverage
2019-08-03,Restaurants,Expense,328932.05,Food & Beverage
2019-08-04,Television,Expense,194808.5,Lifestyle & Entertainment
2019-08-05,Alcohol & Bars,Expense,252270.0,Food & Beverage
2019-08-06,Home Improvement,Expense,1751875.0,Housing & Utilities
2019-08-08,Groceries,Expense,164255.80000000002,Food & Beverage
2019-08-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-08-09,Utilities,Expense,420450.0,Housing & Utilities
2019-08-12,Mobile Phone,Expense,910975.0,Housing & Utilities
2019-08-12,Restaurants,Expense,373780.05000000005,Food & Beverage
2019-08-14,Coffee Shops,Expense,38541.25,Food & Beverage
2019-08-15,Utilities,Expense,840900.0,Housing & Utilities
2019-08-16,Paycheck,Income,31533750.0,Income & Rewards
2019-08-16,Utilities,Expense,490525.0,Housing & Utilities
2019-08-17,Groceries,Expense,464597.25,Food & Beverage
2019-08-17,Haircut,Expense,266285.0,Health & Personal Care
2019-08-17,Restaurants,Expense,49052.5,Food & Beverage
2019-08-20,Auto Insurance,Expense,1051125.0,Transportation
2019-08-20,Coffee Shops,Expense,38541.25,Food & Beverage
2019-08-21,Gas & Fuel,Expense,486180.35,Transportation
2019-08-23,Coffee Shops,Expense,38541.25,Food & Beverage
2019-08-25,Restaurants,Expense,552611.45,Food & Beverage
2019-08-26,Home Improvement,Expense,935501.25,Housing & Utilities
2019-08-29,Coffee Shops,Expense,42045.0,Food & Beverage
2019-08-30,Coffee Shops,Expense,38541.25,Food & Beverage
2019-08-30,Internet,Expense,1051125.0,Housing & Utilities
2019-08-30,Paycheck,Income,31533750.0,Income & Rewards
2019-08-31,Home Improvement,Expense,953580.6000000001,Housing & Utilities
2019-08-31,Restaurants,Expense,585546.7000000001,Food & Beverage
2019-09-01,Shopping,Expense,183456.35,Lifestyle & Entertainment
2019-09-03,Mortgage & Rent,Expense,15416500.0,Housing & Utilities
2019-09-03,Restaurants,Expense,577978.6,Food & Beverage
2019-09-04,Television,Expense,194808.5,Lifestyle & Entertainment
2019-09-05,Coffee Shops,Expense,52556.25,Food & Beverage
2019-09-07,Alcohol & Bars,Expense,180373.05,Food & Beverage
2019-09-08,Alcohol & Bars,Expense,270489.5,Food & Beverage
2019-09-09,Gas & Fuel,Expense,403211.55,Transportation
2019-09-09,Groceries,Expense,912236.3500000001,Food & Beverage
2019-09-09,Home Improvement,Expense,367893.75,Housing & Utilities
2019-09-09,Music,Expense,149820.35,Lifestyle & Entertainment
2019-09-09,Utilities,Expense,420450.0,Housing & Utilities
2019-09-11,Mobile Phone,Expense,910975.0,Housing & Utilities
